epoch,mean_reward,policy_loss,value_loss,lam
1,11.0,-4.361971855163574,21.319229125976562,0.9
2,45.0,-7.494675159454346,60.244422912597656,0.9
3,21.0,-5.9191083908081055,38.945255279541016,0.9
4,68.0,-7.98919677734375,67.42127227783203,0.9
5,10.0,-3.811314344406128,17.799413681030273,0.9
6,10.0,-3.8098838329315186,17.587879180908203,0.9
7,17.0,-5.139657974243164,31.652860641479492,0.9
8,12.0,-4.076332092285156,20.9467830657959,0.9
9,10.0,-3.5455479621887207,16.560169219970703,0.9
10,15.0,-4.55138635635376,26.63326072692871,0.9
11,12.0,-3.7173545360565186,19.643327713012695,0.9
12,15.0,-4.400979995727539,26.587617874145508,0.9
13,21.0,-5.304773807525635,34.213321685791016,0.9
14,12.0,-3.2979507446289062,19.762739181518555,0.9
15,24.0,-5.485747814178467,40.04397964477539,0.9
16,10.0,-2.4105262756347656,13.456334114074707,0.9
17,11.0,-2.798706531524658,14.752979278564453,0.9
18,12.0,-2.9791948795318604,17.1756591796875,0.9
19,9.0,-2.0141022205352783,10.026785850524902,0.9
20,11.0,-2.578376531600952,15.618988037109375,0.9
21,9.0,-1.939412236213684,10.701713562011719,0.9
22,10.0,-2.285506248474121,11.086311340332031,0.9
23,8.0,-1.6001125574111938,7.576507091522217,0.9
24,9.0,-1.984580397605896,8.820170402526855,0.9
25,9.0,-2.0127432346343994,8.491138458251953,0.9
26,9.0,-2.025231122970581,7.90194034576416,0.9
27,9.0,-2.0241973400115967,7.49659538269043,0.9
28,10.0,-2.151641845703125,8.531685829162598,0.9
29,11.0,-2.299365758895874,9.913010597229004,0.9
30,8.0,-1.3804374933242798,4.556919097900391,0.9
31,9.0,-1.8900879621505737,5.7878828048706055,0.9
32,10.0,-1.999773621559143,6.815070152282715,0.9
33,10.0,-1.8736159801483154,5.646461009979248,0.9
34,18.0,-3.690460205078125,19.88965606689453,0.9
35,14.0,-2.491382122039795,11.706788063049316,0.9
36,11.0,-1.67699134349823,5.396690845489502,0.9
37,11.0,-1.4494389295578003,9.103959083557129,0.9
38,11.0,-1.5605998039245605,4.742680072784424,0.9
39,14.0,-2.21559476852417,8.99178695678711,0.9
40,11.0,-1.4844471216201782,4.036843776702881,0.9
41,10.0,-1.4319467544555664,2.2315077781677246,0.9
42,11.0,-1.2608298063278198,2.5990042686462402,0.9
43,19.0,-2.7797257900238037,15.964642524719238,0.9
44,9.0,-0.6094810962677002,1.2487789392471313,0.9
45,14.0,-2.0027990341186523,6.099904537200928,0.9
46,19.0,-2.445986032485962,10.742825508117676,0.9
47,20.0,-2.328991651535034,9.789407730102539,0.9
48,13.0,-0.6713083982467651,4.444408893585205,0.9
49,15.0,-1.4643921852111816,7.6692609786987305,0.9
50,22.0,-2.627707004547119,11.215478897094727,0.9
