epoch,mean_reward,policy_loss,value_loss,lam
1,18.0,-5.3721184730529785,33.30702590942383,0.9
2,11.0,-4.072050094604492,19.589900970458984,0.9
3,18.0,-5.295762062072754,32.566776275634766,0.9
4,11.0,-3.8347761631011963,18.476139068603516,0.9
5,11.0,-3.7436234951019287,17.55014419555664,0.9
6,33.0,-6.6001057624816895,49.36208724975586,0.9
7,77.0,-7.896158695220947,65.82513427734375,0.9
8,12.0,-3.7455360889434814,18.498376846313477,0.9
9,27.0,-5.898510932922363,41.35917663574219,0.9
10,26.0,-5.626445293426514,39.61568069458008,0.9
11,30.0,-5.90574312210083,42.726375579833984,0.9
12,13.0,-3.457667827606201,17.62217140197754,0.9
13,14.0,-3.5780093669891357,19.159914016723633,0.9
14,25.0,-5.078711986541748,33.725074768066406,0.9
15,16.0,-3.751359701156616,21.481613159179688,0.9
16,10.0,-1.5618630647659302,11.755173683166504,0.9
17,22.0,-4.627681255340576,29.709144592285156,0.9
18,43.0,-6.224445343017578,48.00050354003906,0.9
19,27.0,-4.796911716461182,35.10717010498047,0.9
20,48.0,-6.140017986297607,46.37498092651367,0.9
21,13.0,-1.5203114748001099,15.02464771270752,0.9
22,19.0,-3.127342700958252,22.914918899536133,0.9
23,12.0,-1.0503548383712769,14.216026306152344,0.9
24,12.0,-1.014119267463684,12.089099884033203,0.9
25,25.0,-4.011996269226074,29.383989334106445,0.9
26,23.0,-3.5193190574645996,26.838638305664062,0.9
27,13.0,-1.0086770057678223,13.859465599060059,0.9
28,22.0,-3.09574294090271,25.641212463378906,0.9
29,12.0,-0.6275558471679688,13.386639595031738,0.9
30,17.0,-2.091120719909668,23.568115234375,0.9
31,31.0,-4.355143070220947,33.630306243896484,0.9
32,26.0,-3.2671303749084473,25.84162139892578,0.9
33,8.0,1.4637531042099,9.732492446899414,0.9
34,25.0,-3.304377794265747,29.100479125976562,0.9
35,30.0,-3.828815221786499,32.395790100097656,0.9
36,15.0,-0.7793172001838684,12.145147323608398,0.9
37,11.0,0.21482902765274048,8.65311050415039,0.9
38,20.0,-2.3107218742370605,17.58265495300293,0.9
39,11.0,-0.03401850536465645,6.470109939575195,0.9
40,11.0,-0.38972675800323486,5.807867527008057,0.9
41,12.0,-1.010039210319519,5.817704677581787,0.9
42,20.0,-2.1086013317108154,25.7081356048584,0.9
43,43.0,-4.897150993347168,38.34018325805664,0.9
44,63.0,-5.398617267608643,44.437034606933594,0.9
45,16.0,0.059681981801986694,18.217966079711914,0.9
46,39.0,-3.9856836795806885,32.317989349365234,0.9
47,11.0,1.724600911140442,15.167494773864746,0.9
48,17.0,-0.7635235786437988,16.035490036010742,0.9
49,12.0,0.5297994017601013,8.995960235595703,0.9
50,13.0,0.12740649282932281,10.153627395629883,0.9
